"guarantees","inputs","outputs","realizable","circuit"
"G ( ( ! i3 | i0 ) -> ( F ( o2 ) ) ),G ( ( G ( ! i4 ) | G ( ! i3 ) ) -> ( o2 | X o2 ) ),G ( ( X X i3 ) -> ( G ( ! o2 | o3 ) ) ),G ( ( ( ! i2 ) & X ( ! i2 ) ) -> ( F ( ! o1 | ! o4 ) ) ),F ( G ( o1 ) | G ( o4 ) ),G ( ( ( ! o4 ) & X ( ! o4 ) ) -> ( G ( F ( ! i0 | i3 ) ) ) ),G ( ( G ( ! i0 ) | G ( i2 ) ) <-> ( G ( o3 ) | G ( o4 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( ( ! i0 & i4 ) | X ( ! i0 & i4 ) ) -> ( F ( o3 ) & F ( ! o3 ) ) ),G ( ( ! i0 & i0 ) <-> ( G ( o1 ) | G ( ! o2 ) ) ),G ( ( F ( i4 | ! i4 ) ) <-> ( X X ( o1 | o0 ) ) ),G ( ( G ( F ( i4 | i2 ) ) ) <-> ( F ( ! o2 ) & F ( ! o0 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( ! i1 ) -> ( F ( o1 ) & F ( o0 ) ) ),G ( ( ( o2 & o4 ) & X ( o2 & o4 ) ) -> ( i4 ) ),G ( ( F ( ! o1 ) & F ( ! o2 ) ) -> ( ( ! i0 | i2 ) & X ( ! i0 | i2 ) ) ),G ( ( G ( ! i3 & i2 ) ) -> ( ( ! o3 | ! o2 ) & X ( ! o3 | ! o2 ) ) ),o3,G ( ( X X ( ! o3 ) ) -> ( G ( F ( ! i3 ) ) ) ),G ( ( o1 & ! o4 ) -> ( ! i4 | ! i3 ) ),G ( ( i3 & i0 ) <-> ( G ( o0 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( ! i4 ) <-> ( X X ( ! o1 | ! o2 ) ) ),G ( ( ( i3 & i0 ) & X ( i3 & i0 ) ) -> ( F ( ! o1 | o3 ) ) ),G ( ! o0 ) | G ( o0 ),G ( ( G ( F ( ! i0 ) & F ( ! i1 ) ) ) -> ( ( ! o3 | o4 ) | X ( ! o3 | o4 ) ) ),G ( ( G ( o0 | o4 ) ) -> ( X X ( i1 & ! i4 ) ) ),G ( ( ! o0 ) -> ( ( ! i1 | ! i2 ) | X ( ! i1 | ! i2 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( G ( i0 | ! i1 ) ) -> ( F ( ! o0 | o2 ) ) ),F ( o3 ) & F ( o1 ),G ( ( ( o4 & ! o1 ) & X ( o4 & ! o1 ) ) -> ( G ( F ( i4 & i2 ) ) ) ),G ( ( ( ! i2 | i4 ) & X ( ! i2 | i4 ) ) -> ( F ( ! o1 ) ) ),G ( ( ( ! o0 & o2 ) | X ( ! o0 & o2 ) ) -> ( i3 & ! i4 ) ),G ( ( G ( ! o4 ) | G ( ! o2 ) ) -> ( G ( F ( ! i3 & i1 ) ) ) ),G ( ( X ( o1 & o3 ) ) -> ( X ( ! i4 & ! i3 ) ) ),G ( F ( ! o0 ) & F ( ! o3 ) ),G ( ( F ( i1 ) & F ( i2 ) ) <-> ( X ( ! o3 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( G ( F ( ! i4 ) & F ( i4 ) ) ) -> ( ! o1 | o4 ) ),G ( ( o2 & X o2 ) -> ( F ( G ( ! i4 & i1 ) ) ) ),G ( ( o4 & o3 ) -> ( G ( F ( i1 | ! i2 ) ) ) ),G ( ( F ( ! o0 & ! o1 ) ) -> ( F ( G ( i3 & ! i4 ) ) ) ),G ( ( F ( o1 & ! o1 ) ) -> ( F ( ! i3 ) & F ( i3 ) ) ),o3 & X o3,G ( ( i3 & X i3 ) <-> ( X ( o0 & ! o2 ) ) ),G ( ( F ( G ( ! o4 ) ) ) -> ( X ( ! i0 ) ) ),F ( o4 ) & F ( o2 )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( F ( G ( ! i4 | i1 ) ) ) -> ( ( o4 & ! o0 ) & X ( o4 & ! o0 ) ) ),G ( ( G ( i2 & ! i3 ) ) <-> ( G ( o3 ) | G ( o0 ) ) ),X ( ! o4 | o1 ),G ( ( F ( G ( ! i4 | i2 ) ) ) <-> ( F ( ! o2 ) & F ( ! o1 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( ! i3 & i1 ) -> ( G ( ! o3 ) | G ( ! o4 ) ) ),G ( ( i0 ) -> ( X X ( ! o0 | ! o4 ) ) ),G ( ( X ( ! i0 & i2 ) ) -> ( G ( o1 | ! o3 ) ) ),G ( ( ( ! i2 | i4 ) & X ( ! i2 | i4 ) ) -> ( G ( o2 ) | G ( ! o2 ) ) ),G ( ( X i2 ) -> ( o2 | X o2 ) ),G ( ( F ( G ( ! i0 ) ) ) -> ( F ( o3 | o4 ) ) ),G ( ( F ( o3 & ! o3 ) ) -> ( ( ! i2 | ! i1 ) | X ( ! i2 | ! i1 ) ) ),G ( ( G ( F ( i2 ) & F ( ! i4 ) ) ) <-> ( F ( ! o1 ) & F ( ! o0 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( ( ! i0 | i4 ) & X ( ! i0 | i4 ) ) -> ( X X ( ! o1 | o4 ) ) ),G ( ( F ( ! o1 ) & F ( ! o3 ) ) -> ( G ( F ( ! i3 | ! i4 ) ) ) ),G ( ( G ( o1 ) | G ( o2 ) ) -> ( X X ( ! i1 ) ) ),G ( ( i3 & X i3 ) -> ( F ( ! o1 & ! o0 ) ) ),o0 | X o0,G ( ( X X ( i0 | ! i0 ) ) -> ( F ( o0 ) & F ( ! o0 ) ) ),G ( ( F ( G ( ! i2 ) | G ( ! i1 ) ) ) <-> ( G ( o2 ) | G ( o3 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( ( ! o3 & o0 ) & X ( ! o3 & o0 ) ) -> ( G ( ! i3 & i4 ) ) ),F ( ! o4 & o2 ),G ( ( X o2 ) -> ( G ( ! i0 | i2 ) ) ),! o4 & ! ! o1 | ! o1 & ! ! o1 | ! o1 & ! o4,G ( ( ! i2 | ! i1 ) -> ( F ( o4 ) ) ),G ( ( X X ( ! o1 & ! o3 ) ) -> ( X i4 ) ),G ( ( i2 | ! i4 ) -> ( o0 | X o0 ) ),G ( ( F ( i0 ) & F ( i2 ) ) <-> ( o3 & o1 ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( F ( i2 ) ) -> ( o2 | X o2 ) ),o3 | o2,G ( ( G ( o1 ) | G ( ! o0 ) ) -> ( F ( G ( ! i1 | ! i2 ) ) ) ),F ( G ( ! o2 | ! o4 ) ),G ( ( F ( i0 | ! i3 ) ) -> ( F ( o4 & ! o3 ) ) ),X X ( ! o4 | o2 ),G ( ( G ( F ( i3 | ! i1 ) ) ) <-> ( F ( o0 & o1 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( ! i1 ) -> ( F ( ! o3 ) ) ),G ( ( ! o0 & o4 ) -> ( ! i1 | ! i4 ) ),F ( G ( ! o4 ) | G ( ! o3 ) ),G ( ( F ( ! i0 ) & F ( ! i3 ) ) -> ( F ( o3 ) ) ),G ( ( ! o4 & o0 ) -> ( G ( i0 ) | G ( ! i3 ) ) ),G ( ( F ( i4 & ! i3 ) ) <-> ( X X ( ! o0 & ! o2 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"! o0 | ! o3,! o3 & ! ! o3 | ! ! o4 & ! ! o3 | ! ! o4 & ! o3,G ( ( F ( o0 ) & F ( o4 ) ) -> ( ! i0 ) ),G ( ( F ( i2 & i3 ) ) -> ( F ( G ( o3 ) | G ( o2 ) ) ) ),( ! o2 ) | X ( ! o2 ),G ( ( F ( G ( ! i0 & ! i3 ) ) ) <-> ( X ( o1 | o0 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"F ( ! o3 | ! o1 ),G ( ( G ( F ( ! i1 ) & F ( ! i4 ) ) ) -> ( o4 & X o4 ) ),G ( ( X ( ! i2 & ! i0 ) ) <-> ( X X ( o1 & o3 ) ) ),G ( ( G ( ! i1 | i4 ) ) <-> ( G ( o0 ) | G ( ! o4 ) ) ),G ( ( F ( G ( i0 ) | G ( ! i4 ) ) ) <-> ( F ( ! o4 & o2 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( F ( o4 & o2 ) ),G ( ( X ( ! o2 & o2 ) ) -> ( X ( i0 | i2 ) ) ),X X ( ! o4 | ! o1 ),G ( ( F ( G ( ! i1 ) ) ) -> ( X X ( o0 | o1 ) ) ),G ( ( i0 ) -> ( X o4 ) ),F ( o2 | o1 ),G ( ( ! o0 & ! o2 ) -> ( ! i2 & i4 ) ),G ( ( G ( o0 | ! o3 ) ) -> ( F ( i2 ) & F ( ! i4 ) ) ),G ( ( F ( ! i1 ) ) <-> ( ( ! o2 & ! o3 ) | X ( ! o2 & ! o3 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( G ( i2 ) | G ( ! i4 ) ) <-> ( G ( ! o3 ) | G ( o2 ) ) ),G ( ( ! o4 ) -> ( G ( F ( i4 | ! i4 ) ) ) ),! o0 & ! o3,(! o4 & (! ! o4 | ! ! o1)) | (! ! o4 & ! ! o1),G ( ( G ( F ( i3 ) & F ( i2 ) ) ) <-> ( X ( ! o1 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( F ( ! i2 | i2 ) ) <-> ( F ( ! o4 & o2 ) ) ),G ( ( F ( o3 & o4 ) ) -> ( i1 | ! i3 ) ),G ( ( X X ( ! i2 & i0 ) ) -> ( F ( o3 | ! o1 ) ) ),G ( ( i2 & X i2 ) -> ( F ( ! o4 ) & F ( ! o0 ) ) ),G ( ( F ( G ( o1 | ! o4 ) ) ) -> ( X X ( i3 | i2 ) ) ),G ( ( i2 & ! i1 ) -> ( ( ! o2 | o2 ) & X ( ! o2 | o2 ) ) ),G ( o0 | o4 ),G ( ( i3 | X i3 ) <-> ( G ( o0 | o1 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"F ( ! o4 ),G ( ( X ( i4 | ! i4 ) ) <-> ( X ( ! o4 & ! o3 ) ) ),F ( G ( o0 ) | G ( o3 ) ),! o1 | o4,G ( ( F ( ! o3 ) & F ( ! o1 ) ) -> ( i3 ) ),G ( ( ( i2 & ! i3 ) | X ( i2 & ! i3 ) ) <-> ( F ( o0 ) & F ( ! o2 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"F ( ! o0 ),G ( ( i4 | X i4 ) -> ( F ( o4 ) & F ( ! o4 ) ) ),G ( ( F ( G ( i1 ) ) ) -> ( ( o3 | ! o1 ) & X ( o3 | ! o1 ) ) ),G ( ( X ( o2 & o1 ) ) -> ( ! i1 & i3 ) ),G ( ( G ( i2 & i1 ) ) <-> ( G ( o1 | o2 ) ) ),G ( ( i2 & i1 ) -> ( ( o3 | ! o3 ) | X ( o3 | ! o3 ) ) ),G ( ( F ( o1 & o3 ) ) -> ( F ( ! i3 ) & F ( i4 ) ) ),G ( ( X X i1 ) <-> ( F ( ! o3 ) & F ( ! o2 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( o4 & o1 ) -> ( G ( F ( i3 | ! i2 ) ) ) ),G ( ( o2 ) -> ( G ( ! i3 ) | G ( i4 ) ) ),( ! o1 | ! ! o0 ),G ( ( X ( o0 & ! o4 ) ) -> ( G ( F ( i2 ) ) ) ),F ( G ( ! o3 ) | G ( o4 ) ),X X ( o0 | o1 ),G ( ( ( ! i4 ) | X ( ! i4 ) ) <-> ( X ( ! o1 | o2 ) ) ),G ( ( F ( o2 | ! o3 ) ) -> ( G ( F ( ! i0 ) ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( G ( F ( i3 & i1 ) ) ) -> ( F ( ! o3 | ! o1 ) ) ),G ( ( X ( o1 & ! o2 ) ) -> ( X ( ! i0 & i1 ) ) ),G ( ( ! o3 | o1 ) -> ( X X ( i3 & i0 ) ) ),G ( ( X X ( o2 | ! o4 ) ) -> ( X ( i0 & ! i3 ) ) ),G ( ( ! i2 & ! i4 ) -> ( ( o0 | o3 ) & X ( o0 | o3 ) ) ),G ( ( ( ! i1 | i4 ) & X ( ! i1 | i4 ) ) -> ( ( ! o2 | o4 ) & X ( ! o2 | o4 ) ) ),X ( ! o4 ),G ( ( X ( ! i1 | ! i2 ) ) -> ( X ( ! o1 | o0 ) ) ),G ( ( ( i2 | ! i0 ) & X ( i2 | ! i0 ) ) -> ( G ( F ( o1 | o4 ) ) ) ),G ( ( o0 | X o0 ) -> ( F ( G ( ! i1 & i4 ) ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( ( i4 | ! i1 ) | X ( i4 | ! i1 ) ) -> ( G ( o3 | o1 ) ) ),F ( ! o2 ),G ( ( G ( F ( ! i3 | ! i4 ) ) ) -> ( ! o0 & ! o3 ) ),G ( ( o1 & ! o4 ) -> ( G ( i3 ) | G ( i4 ) ) ),G ( ( X X ( ! o0 & ! o2 ) ) -> ( ! i4 & ! i1 ) ),G ( ( F ( G ( i1 & ! i1 ) ) ) <-> ( ( ! o4 ) & X ( ! o4 ) ) ),G ( ( X o3 ) -> ( G ( ! i1 ) ) ),G ( ( F ( G ( ! i3 ) ) ) <-> ( X ( ! o4 & ! o3 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( o4 ) -> ( G ( ! i2 ) ) ),G ( ( ( i3 & ! i2 ) | X ( i3 & ! i2 ) ) -> ( G ( F ( o1 ) & F ( ! o3 ) ) ) ),F ( ! o0 & o3 ),G ( ( F ( G ( i3 & ! i0 ) ) ) -> ( ( o0 | ! o2 ) | X ( o0 | ! o2 ) ) ),G ( ( F ( ! o2 ) & F ( o3 ) ) -> ( F ( i4 | i0 ) ) ),G ( ( ! o3 | ! o0 ) -> ( i0 | ! i0 ) ),G ( ( G ( F ( ! i3 & ! i0 ) ) ) <-> ( ! o3 & ! o4 ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( F ( G ( i2 & ! i1 ) ) ) -> ( o3 & o2 ) ),! o4 | o4,G ( ( ( ! i4 | ! i3 ) & X ( ! i4 | ! i3 ) ) -> ( G ( o2 | ! o4 ) ) ),G ( ( i4 ) -> ( ( o2 & ! o0 ) | X ( o2 & ! o0 ) ) ),G ( o4 ) | G ( ! o3 ),F ( G ( o4 | o0 ) ),G ( ( ( ! o4 & o2 ) | X ( ! o4 & o2 ) ) -> ( F ( G ( i3 ) | G ( ! i3 ) ) ) ),G ( F ( o1 & o0 ) ),G ( ( o4 ) -> ( F ( ! i1 | ! i3 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( G ( ! o1 ) | G ( o0 ) ) -> ( X X ( i4 & i2 ) ) ),G ( ( i4 | i3 ) <-> ( X X ( ! o0 & ! o3 ) ) ),G ( ( ( ! o0 & ! o4 ) & X ( ! o0 & ! o4 ) ) -> ( i4 | ! i0 ) ),G ( ( G ( i2 | ! i1 ) ) -> ( ( o2 | ! o1 ) | X ( o2 | ! o1 ) ) ),G ( ( G ( F ( i2 | i4 ) ) ) <-> ( ! o4 & ! o1 ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( F ( o2 ) & F ( o0 ) ),F ( o1 ) & F ( o3 ),G ( ( ( o3 & o0 ) & X ( o3 & o0 ) ) -> ( F ( ! i1 & ! i4 ) ) ),G ( F ( ! o2 & o0 ) ),X ( ! o3 & ! o1 ),G ( ( X X ( ! i2 | i0 ) ) <-> ( ( o1 & o4 ) | X ( o1 & o4 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"! o0 | o0,( ! o4 | o3 ) & X ( ! o4 | o3 ),G ( ( i4 & ! i3 ) <-> ( ! o2 ) ),G ( ( X ( o0 & ! o3 ) ) -> ( F ( G ( ! i3 ) | G ( ! i0 ) ) ) ),G ( ( X ( ! o1 & ! o2 ) ) -> ( X ( ! i0 | i0 ) ) ),G ( ( ( i1 & ! i3 ) & X ( i1 & ! i3 ) ) -> ( o1 | ! o0 ) ),G ( ( ( i0 & i1 ) | X ( i0 & i1 ) ) -> ( G ( F ( ! o3 & ! o1 ) ) ) ),G ( ( G ( F ( i1 ) ) ) <-> ( ( o4 | ! o0 ) & X ( o4 | ! o0 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( F ( ! i1 | i0 ) ) <-> ( F ( o4 ) & F ( o2 ) ) ),G ( ( i1 & X i1 ) -> ( F ( ! o1 ) & F ( ! o3 ) ) ),F ( G ( o2 | ! o0 ) ),G ( ( X X ( ! i1 ) ) -> ( o1 | X o1 ) ),( o0 | o3 ) & X ( o0 | o3 ),F ( ! o0 & o3 ),o2 | o4,G ( ( X ( ! i4 & i3 ) ) <-> ( G ( o4 ) | G ( o2 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( G ( i1 | ! i0 ) ) -> ( X X ( o0 | o3 ) ) ),G ( ( X ( i0 | ! i1 ) ) -> ( X X ( ! o2 ) ) ),! o1 & o4,G ( ( i2 | ! i2 ) <-> ( F ( ! o4 ) ) ),G ( ( ! i1 ) -> ( o3 | o1 ) ),G ( ( X ( o3 & o4 ) ) -> ( ! i1 | i4 ) ),G ( ( ! i3 & i4 ) -> ( G ( F ( ! o3 ) & F ( ! o1 ) ) ) ),G ( ( ( i0 & ! i3 ) & X ( i0 & ! i3 ) ) -> ( X X ( ! o1 | o4 ) ) ),G ( ( G ( ! o0 ) ) -> ( X X ( i3 | i0 ) ) ),G ( ( G ( i1 | i3 ) ) -> ( X X ( ! o0 | ! o4 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( G ( ! i3 | i2 ) ) -> ( ! o4 ) ),G ( ( X ( o3 & o1 ) ) -> ( ( ! i4 & i2 ) & X ( ! i4 & i2 ) ) ),G ( ( F ( o0 & o4 ) ) -> ( G ( F ( ! i2 | i4 ) ) ) ),G ( ( G ( ! o2 | o1 ) ) -> ( X ( ! i2 | ! i1 ) ) ),G ( ( G ( F ( i1 ) & F ( ! i0 ) ) ) -> ( X X ( o2 | o4 ) ) ),( ! o2 | ! o1 ) & ( ! o2 | ! ! o0 ) & ( ! o1 | ! ! o0 ),F ( G ( ! o1 ) | G ( ! o2 ) ),G ( ( ( ! i2 & i2 ) & X ( ! i2 & i2 ) ) -> ( X X ( o4 | o1 ) ) ),G ( ( G ( F ( ! o2 ) & F ( o0 ) ) ) -> ( i1 ) ),G ( ( F ( G ( ! i3 | i2 ) ) ) <-> ( G ( o3 & ! o1 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( o0 ) -> ( F ( ! i3 | i1 ) ) ),F ( ! o0 & ! o4 ),F ( ! o0 ),X ( ! o3 & ! o1 ),G ( ( o0 ) -> ( ( ! i2 | ! i1 ) | X ( ! i2 | ! i1 ) ) ),G ( ( i4 | ! i2 ) -> ( ! o4 | o3 ) ),G ( ( G ( ! i4 & i0 ) ) -> ( G ( o4 | ! o2 ) ) ),G ( ( o4 & ! o0 ) -> ( X ( ! i2 ) ) ),G ( ( ! i4 | ! i2 ) <-> ( G ( F ( o1 & ! o2 ) ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"F ( ! o3 | o0 ),G ( ( G ( i1 ) | G ( ! i4 ) ) -> ( X ( o2 | ! o4 ) ) ),F ( o3 ) & F ( ! o1 ),G ( ( ( ! i4 | i4 ) | X ( ! i4 | i4 ) ) -> ( F ( G ( o4 ) | G ( ! o0 ) ) ) ),G ( ( F ( o2 ) & F ( o1 ) ) -> ( F ( i0 | ! i4 ) ) ),G ( ( X ( i2 | i3 ) ) <-> ( G ( F ( o4 & ! o1 ) ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( ! i0 & i4 ) -> ( G ( F ( ! o4 | ! o1 ) ) ) ),X X ( o3 | o2 ),G ( F ( o1 ) ),G ( ( ( i4 & i2 ) | X ( i4 & i2 ) ) -> ( ( ! o3 | o0 ) | X ( ! o3 | o0 ) ) ),F ( G ( ! o0 | o1 ) ),G ( ( G ( F ( ! i2 ) & F ( ! i4 ) ) ) -> ( o4 | ! o1 ) ),F ( G ( ! o2 ) ),G ( ( X X ( o3 | ! o4 ) ) -> ( ! i1 | i3 ) ),G ( ( F ( G ( ! i2 ) ) ) <-> ( ( o3 & ! o0 ) | X ( o3 & ! o0 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( F ( ! i0 & i2 ) ) -> ( X ( o1 | o0 ) ) ),G ( ( G ( ! i4 ) | G ( ! i1 ) ) <-> ( G ( o4 ) | G ( ! o2 ) ) ),G ( ( X ( i0 | i3 ) ) -> ( X X ( o2 | ! o1 ) ) ),G ( ( G ( ! i3 & ! i0 ) ) <-> ( G ( ! o3 ) | G ( o2 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( ! o2 & ! o3 ) -> ( ! i1 | i4 ) ),G ( ( G ( ! o3 | ! o4 ) ) -> ( G ( i1 & i4 ) ) ),G ( ( o0 & o3 ) -> ( X X i4 ) ),F ( G ( ! o0 | ! o1 ) ),G ( ( F ( ! o3 & ! o4 ) ) -> ( ( i2 | i0 ) | X ( i2 | i0 ) ) ),G ( F ( o4 | ! o4 ) ),X o4,G ( ( F ( ! i2 ) & F ( i2 ) ) -> ( ( o0 | o1 ) & X ( o0 | o1 ) ) ),G ( ( G ( F ( i1 & i3 ) ) ) <-> ( F ( ! o3 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( G ( F ( i4 | ! i4 ) ) ) <-> ( ( o2 | ! o1 ) & X ( o2 | ! o1 ) ) ),G ( ( G ( ! i1 ) ) -> ( F ( G ( ! o4 ) | G ( ! o1 ) ) ) ),G ( ( F ( G ( ! o4 & ! o3 ) ) ) -> ( G ( i0 ) | G ( i1 ) ) ),G ( ( F ( ! o2 ) & F ( o4 ) ) -> ( F ( i1 ) & F ( ! i2 ) ) ),G ( ( ! o1 ) -> ( X X ( i3 & ! i4 ) ) ),G ( ( F ( G ( i2 ) | G ( ! i4 ) ) ) <-> ( X ( ! o3 & ! o0 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( G ( ! o1 | ! o0 ) ) -> ( X X ( ! i4 ) ) ),G ( ( X ( ! o1 & ! o2 ) ) -> ( X i2 ) ),G ( ( G ( i4 ) | G ( ! i2 ) ) <-> ( G ( o4 ) | G ( ! o3 ) ) ),! o1 & o0,G ( ( G ( ! o3 & ! o0 ) ) -> ( i0 & ! i3 ) ),G ( ( ( o4 | ! o0 ) & X ( o4 | ! o0 ) ) -> ( F ( ! i4 ) & F ( i2 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( i1 | ! i2 ) -> ( ( ! o1 | o0 ) & X ( ! o1 | o0 ) ) ),G ( ( ( ! o1 & o0 ) & X ( ! o1 & o0 ) ) -> ( F ( G ( ! i0 ) ) ) ),G ( ( ( ! i2 ) & X ( ! i2 ) ) -> ( F ( ! o1 & ! o3 ) ) ),( o2 | o3 ) | X ( o2 | o3 ),G ( ( ( o2 | ! o4 ) & X ( o2 | ! o4 ) ) -> ( F ( G ( i4 ) ) ) ),G ( ( F ( ! i0 & ! i4 ) ) -> ( X ( ! o1 ) ) ),G ( ( X X ( o4 | o3 ) ) -> ( i2 | ! i3 ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( G ( i3 ) ) <-> ( G ( ! o0 & o2 ) ) ),G ( ( X ( ! o1 ) ) -> ( G ( i3 ) ) ),G ( F ( ! o0 | ! o1 ) ),G ( ( X X ( ! i4 | ! i3 ) ) <-> ( F ( o4 ) & F ( ! o3 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( ! i0 & i4 ) <-> ( o2 ) ),G ( ( i1 ) -> ( o0 ) ),G ( ( X ( ! i1 & ! i4 ) ) -> ( o1 | X o1 ) ),F ( ! o1 | o4 ),G ( ( X X ( ! i0 ) ) -> ( ! o2 | ! o1 ) ),G ( ( i3 & X i3 ) -> ( F ( ! o1 | ! o0 ) ) ),G ( ( F ( i2 & ! i4 ) ) <-> ( F ( ! o4 ) & F ( ! o3 ) ) ),G ( ( F ( ! o1 ) & F ( ! o2 ) ) -> ( i3 | i1 ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( F ( i4 ) & F ( i2 ) ) <-> ( F ( o2 ) & F ( o1 ) ) ),G ( ( G ( i4 ) | G ( ! i4 ) ) -> ( ( o3 & ! o0 ) | X ( o3 & ! o0 ) ) ),G ( ( F ( ! i4 | i1 ) ) <-> ( G ( F ( ! o4 ) & F ( ! o0 ) ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( o4 | o2 ),G ( ( F ( ! i3 | i2 ) ) -> ( F ( ! o1 | ! o2 ) ) ),G ( ( ( ! i0 ) | X ( ! i0 ) ) <-> ( X ( ! o0 ) ) ),G ( ( ! i2 & i0 ) -> ( o3 & ! o4 ) ),G ( ( ( ! i0 ) | X ( ! i0 ) ) -> ( X X ( o2 | ! o0 ) ) ),G ( ( ! i2 & i3 ) <-> ( F ( ! o3 ) & F ( o1 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( ( i0 | i2 ) | X ( i0 | i2 ) ) -> ( G ( ! o2 ) | G ( o3 ) ) ),G ( ( G ( i3 & ! i3 ) ) <-> ( o2 & ! o4 ) ),G ( ( i2 & ! i1 ) -> ( F ( ! o2 | ! o3 ) ) ),G ( ( F ( o2 & ! o1 ) ) -> ( G ( i0 ) ) ),X X ( ! o0 | ! o4 ),G ( ( i3 & i4 ) -> ( o1 | o0 ) ),G ( ( X ( ! o3 | o1 ) ) -> ( F ( G ( ! i0 ) | G ( i4 ) ) ) ),G ( ( X i4 ) -> ( F ( o1 & ! o0 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
"G ( ( G ( ! i2 ) | G ( i3 ) ) <-> ( G ( o4 ) | G ( o1 ) ) ),G ( ( F ( G ( ! i2 & ! i4 ) ) ) <-> ( G ( o2 ) | G ( o0 ) ) )","i0,i1,i2,i3,i4","o0,o1,o2,o3,o4","-1",""
